id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/2989334,Socratic Justice,International Journal of Ethics,1937,,article,jstor,1937-01-01,2,47,http://www.jstor.org/stable/2989334,G. Stanley Whitby,University of Chicago Press,eng,193,209,,6588,17,unigram; bigram; trigram
http://www.jstor.org/stable/25110968,How Misery Breeds Crime,The North American Review,1930,,article,jstor,1930-03-01,3,229,http://www.jstor.org/stable/25110968,Joseph Jastrow,University of Northern Iowa,eng,305,311,,3479,7,unigram; bigram; trigram
http://www.jstor.org/stable/2983832,Part I: Factor Analysis as a Statistical Technique,Journal of the Royal Statistical Society. Series B (Methodological),1950,,article,jstor,1950-01-01,1,12,http://www.jstor.org/stable/2983832,M. G. Kendall,Royal Statistical Society,eng,60,73,,7657,14,unigram; bigram; trigram
http://www.jstor.org/stable/41447942,Back Matter,Human Biology,1948,,article,jstor,1948-12-01,4,20,http://www.jstor.org/stable/41447942,,Wayne State University Press,eng,,,,26640,79,unigram; bigram; trigram
ark://27927/phxcrqdzx0,REVIEW OF CURRENT LITERATURE,BJOG: An International Journal of Obstetrics and Gynaecology,1948,,article,portico,1948-06-01,3,55,http://doi.org/10.1111/j.1471-0528.1948.tb07402.x,,"John Wiley & Sons, Inc.",eng,346,400,,49532,55,unigram; bigram; trigram
http://www.jstor.org/stable/2983980,Rank Correlation and Population Models,Journal of the Royal Statistical Society. Series B (Methodological),1950,,article,jstor,1950-01-01,2,12,http://www.jstor.org/stable/2983980,H. E. Daniels,Royal Statistical Society,eng,171,191,,13126,21,unigram; bigram; trigram
http://www.jstor.org/stable/20299871,Volume Information,The British Medical Journal,1938,,article,jstor,1938-07-02,4043,2,http://www.jstor.org/stable/20299871,,BMJ,eng,,,,49034,32,unigram; bigram; trigram
http://www.jstor.org/stable/25298077,The Sections. Brief Summary Of Proceedings,The British Medical Journal,1912,,article,jstor,1912-08-03,2692,2,http://www.jstor.org/stable/25298077,,BMJ,eng,237,251,,20507,15,unigram; bigram; trigram
http://www.jstor.org/stable/41204810,The Man in the Black Cape: Randolph Bourne: A Literary Radical,The American Scholar,1946,,article,jstor,1946-07-01,3,15,http://www.jstor.org/stable/41204810,Charles A. Madison,The Phi Beta Kappa Society,eng,338,347,,3539,10,unigram; bigram; trigram
ark://27927/phzj9v7fzgh,IMPROVING EQUALITY OF OPPORTUNITY: NEW INSIGHTS FROM BIG DATA,Contemporary Economic Policy,1921,,article,portico,2021-01-01,1,39,http://doi.org/10.1111/coep.12478,Raj Chetty,"John Wiley & Sons, Inc.",eng,7,41,,17422,35,unigram; bigram; trigram
http://www.jstor.org/stable/2981277,The Selection of Industries Suitable for Dispersion into Rural Areas,Journal of the Royal Statistical Society,1944,,article,jstor,1944-01-01,2,107,http://www.jstor.org/stable/2981277,P. Sargant Florence,Wiley,eng,93,116,,16918,27,unigram; bigram; trigram
http://www.jstor.org/stable/2980131,Statistical and Economic Articles in Recent Periodicals,Journal of the Royal Statistical Society,1941,,article,jstor,1941-01-01,4,104,http://www.jstor.org/stable/2980131,,Wiley,eng,396,399,,1282,4,unigram; bigram; trigram
http://www.jstor.org/stable/2989300,The Philosophy of Aristotle and the Hellenic-Macedonian Policy,International Journal of Ethics,1937,,article,jstor,1937-10-01,1,48,http://www.jstor.org/stable/2989300,Hans Kelsen,University of Chicago Press,eng,1,64,,26607,64,unigram; bigram; trigram
http://www.jstor.org/stable/20123088,"God as Absolute, Yet Related to All",The Review of Metaphysics,1947,,article,jstor,1947-09-01,1,1,http://www.jstor.org/stable/20123088,Charles Hartshorne,Philosophy Education Society Inc.,eng,24,51,,10908,28,unigram; bigram; trigram
http://www.jstor.org/stable/2973257,"Mathematics and Statistics, with an Elementary Account of the Correlation Coefficient and the Correlation Ratio",The American Mathematical Monthly,1919,,article,jstor,1919-12-01,10,26,http://www.jstor.org/stable/2973257,Edward V. Huntington,Mathematical Association of America,eng,421,435,,5917,15,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/20369787,In-Patient Treatment Of The Maladjusted Child,The British Medical Journal,1947,,article,jstor,1947-06-07,4509,1,http://www.jstor.org/stable/20369787,Elizabeth G. W. Barker; W. Liddell Milligan,BMJ,eng,805,807,,2322,3,unigram; bigram; trigram
http://www.jstor.org/stable/20153812,A Study of Some Factors in Pupil Growth,The Journal of Experimental Education,1949,,article,jstor,1949-09-01,1,18,http://www.jstor.org/stable/20153812,Kenneth Peter Riesch,"Taylor & Francis, Ltd.",eng,31,55,,10035,25,unigram; bigram; trigram
http://www.jstor.org/stable/25302432,The Influence Of Copper Upon The Growth Of Mouse Carcinoma,The British Medical Journal,1913,,article,jstor,1913-08-02,2744,2,http://www.jstor.org/stable/25302432,A. J. Gelarie,BMJ,eng,222,223,,1491,2,unigram; bigram; trigram
http://www.jstor.org/stable/2966235,"The Relationship of Juvenile Delinquency, Race, and Economic Status",The Journal of Negro Education,1948,,article,jstor,1948-10-01,4,17,http://www.jstor.org/stable/2966235,"John T. Blue, Jr.",Journal of Negro Education,eng,469,477,,4812,9,unigram; bigram; trigram
http://www.jstor.org/stable/2965960,"""No Way to Disremember""",The Journal of Negro Education,1946,,article,jstor,1946-04-01,2,15,http://www.jstor.org/stable/2965960,Sterling A. Brown,Journal of Negro Education,eng,194,196,,1519,3,unigram; bigram; trigram
http://www.jstor.org/stable/2980769,Report of the Council,Journal of the Royal Statistical Society. Series A (General),1949,,article,jstor,1949-01-01,4,112,http://www.jstor.org/stable/2980769,,Royal Statistical Society,eng,465,481,,7832,17,unigram; bigram; trigram
http://www.jstor.org/stable/25047634,Review Article,Sankhyā: The Indian Journal of Statistics (1933-1960),1940,,article,jstor,1940-01-01,1,5,http://www.jstor.org/stable/25047634,R. C. Bose,Springer,eng,85,86,,873,2,unigram; bigram; trigram
ark://27927/phz8c06kp7n,Discussion on Symposium on Ranking Methods,Journal of the Royal Statistical Society: Series B (Methodological),1950,,article,portico,1950-07-01,2,12,http://doi.org/10.1111/j.2517-6161.1950.tb00055.x,,"John Wiley & Sons, Inc.",eng,182,191,,7291,10,unigram; bigram; trigram
ark://27927/phxdb2x58q,THE RELATION OF INTELLIGENCE TO VARYING BIRTH‐RATE IN DIFFERENT SOCIAL GRADES,British Journal of Educational Psychology,1937,,article,portico,1937-11-01,3,7,http://doi.org/10.1111/j.2044-8279.1937.tb03170.x,E. J. G. BRADFORD,"John Wiley & Sons, Inc.",eng,229,246,,5787,18,unigram; bigram; trigram
http://www.jstor.org/stable/2984177,Some Statistical Aspects of Road Safety Research,Journal of the Royal Statistical Society. Series A (General),1949,,article,jstor,1949-01-01,1,112,http://www.jstor.org/stable/2984177,R. J. Smeed,Royal Statistical Society,eng,1,34,,22028,34,unigram; bigram; trigram
ark://27927/phz2cmvq967,The Contribution of Anthropology to Social Work Education,Families in Society,1950,,article,portico,1950-05-01,5,31,http://doi.org/10.1177/104438945003100502,Herbert H. Stroup,SAGE Publications,eng,189,194,,3939,6,unigram; bigram; trigram
http://www.jstor.org/stable/41447502,RECENT LITERATURE,Human Biology,1941,,article,jstor,1941-05-01,2,13,http://www.jstor.org/stable/41447502,,Wayne State University Press,eng,257,282,,10907,26,unigram; bigram; trigram
ark://27927/phwg2c4370,IX.—Sources of Variation in Human Birth Weights,Proceedings of the Royal Society of Edinburg,1940,,article,portico,1940-01-01,null,59,http://doi.org/10.1017/S0370164600012189,H. P. Donald,Cambridge University Press,eng,91,108,,7271,18,unigram; bigram; trigram
http://www.jstor.org/stable/41360569,"I.—FACTORY ACCIDENTS: THEIR PREVALENCE, DISTRIBUTION AND CAUSATION",Journal of the Royal Society of Arts,1935,,article,jstor,1935-10-18,4326,83,http://www.jstor.org/stable/41360569,D. R. Wilson,"Royal Society for the Encouragement of Arts, Manufactures and Commerce",eng,1121,1144,,8220,24,unigram; bigram; trigram
http://www.jstor.org/stable/41204917,Toynbee: The Historian As Artist,The American Scholar,1947,,article,jstor,1947-07-01,3,16,http://www.jstor.org/stable/41204917,Richard Chase,The Phi Beta Kappa Society,eng,268,282,,5553,15,unigram; bigram; trigram
http://www.jstor.org/stable/25292719,T. S. Eliot and the Still Point,Chicago Review,1946,,article,jstor,1946-04-01,2,1,http://www.jstor.org/stable/25292719,Harold H. Watts,Chicago Review,eng,52,66,,6093,15,unigram; bigram; trigram
http://www.jstor.org/stable/41381838,Reading Disabilities and Their Correction: A Critical Summary of Selective Research (Continued),The Elementary English Review,1935,,article,jstor,1935-05-01,5,12,http://www.jstor.org/stable/41381838,Emmett Albert Betts,National Council of Teachers of English,eng,131,141,,9177,11,unigram; bigram; trigram
http://www.jstor.org/stable/20150842,Some Introductory Comments,The Journal of Experimental Education,1945,,article,jstor,1945-09-01,1,14,http://www.jstor.org/stable/20150842,A. S. Barr,"Taylor & Francis, Ltd.",eng,1,5,,3215,5,unigram; bigram; trigram
http://www.jstor.org/stable/20257711,Annual Report of Professional Productions,The Phi Delta Kappan,1928,,article,jstor,1928-12-01,4,11,http://www.jstor.org/stable/20257711,,Phi Delta Kappa International,eng,97,117,,11122,18,unigram; bigram; trigram
http://www.jstor.org/stable/20436258,The Biology Of Mind,The British Medical Journal,1924,,article,jstor,1924-04-05,3301,1,http://www.jstor.org/stable/20436258,,BMJ,eng,632,633,,872,2,unigram; bigram; trigram
http://www.jstor.org/stable/2981390,A Review of Recent Statistical Developments in Sampling and Sampling Surveys,Journal of the Royal Statistical Society,1946,,article,jstor,1946-01-01,1,109,http://www.jstor.org/stable/2981390,F. Yates,Wiley,eng,12,43,,25269,32,unigram; bigram; trigram
http://www.jstor.org/stable/3028565,Reflections of a College Teacher on Mathematics in the High School,National Mathematics Magazine,1935,,article,jstor,1935-11-01,2,10,http://www.jstor.org/stable/3028565,Rudolph E. Langer,Mathematical Association of America,eng,35,43,,4260,9,unigram; bigram; trigram
http://www.jstor.org/stable/3030992,II. America,Population Literature,1935,,article,jstor,1935-01-20,1,1,http://www.jstor.org/stable/3030992,,Office of Population Research,eng,13,31,,9610,19,unigram; bigram; trigram
http://www.jstor.org/stable/208728,A Treatise on Geomorphology,Geographical Review,1926,,article,jstor,1926-07-01,3,16,http://www.jstor.org/stable/208728,Douglas Johnson,American Geographical Society,eng,516,518,,1936,3,unigram; bigram; trigram
http://www.jstor.org/stable/3005055,The Concept of Progress: III. The Metaphysical Phase,The Journal of Social Forces,1925,,article,jstor,1925-05-01,4,3,http://www.jstor.org/stable/3005055,L. L. Bernard,Oxford University Press,eng,617,622,,4581,6,unigram; bigram; trigram
http://www.jstor.org/stable/3030966,1326-1418,Population Index,1942,,article,jstor,1942-07-01,3,8,http://www.jstor.org/stable/3030966,,Office of Population Research,eng,209,219,,6170,11,unigram; bigram; trigram
ark://27927/phx2p1b9j7z,Radio's Attraction for Housewives,Film Quarterly,1948,,article,portico,1948-04-01,3,3,http://doi.org/10.2307/1209695,Ruth Palter,University of California Press,eng,248,257,,5331,10,unigram; bigram; trigram
http://www.jstor.org/stable/138074,The Economic Man and Economic Science,The Canadian Journal of Economics and Political Science / Revue canadienne d'Economique et de Science politique,1947,,article,jstor,1947-11-01,4,13,http://www.jstor.org/stable/138074,Benjamin Higgins,Canadian Economics Association,eng,587,599,,6938,13,unigram; bigram; trigram
http://www.jstor.org/stable/185088,"Statistics, Pragmatics, Induction",Philosophy of Science,1948,,article,jstor,1948-07-01,3,15,http://www.jstor.org/stable/185088,C. West Churchman,The University of Chicago Press,eng,249,268,,10980,20,unigram; bigram; trigram
http://www.jstor.org/stable/41633153,SPOGLIO DELLE RIVISTE,Rivista Internazionale di Scienze Sociali,1937,,article,jstor,1937-03-01,2,8 (ANNO 45),http://www.jstor.org/stable/41633153,,Vita e Pensiero – Pubblicazioni dell’Università Cattolica del Sacro Cuore,ita,231,255,,15224,25,unigram; bigram; trigram
http://www.jstor.org/stable/41631583,SPOGLIO DELLE RIVISTE,Rivista Internazionale di Scienze Sociali,1937,,article,jstor,1937-07-01,4,8 (ANNO 45),http://www.jstor.org/stable/41631583,,Vita e Pensiero – Pubblicazioni dell’Università Cattolica del Sacro Cuore,ita,717,733,,11063,17,unigram; bigram; trigram
http://www.jstor.org/stable/225143,"Forty-First Critical Bibliography of the History and Philosophy of Science and of the History of Civilization (To April 1934,--With Special Reference to Greece and Rome)",Isis,1935,,article,jstor,1935-02-01,2,22,http://www.jstor.org/stable/225143,George Sarton; Frances Siegel,The University of Chicago Press,eng,557,619,,20336,63,unigram; bigram; trigram
http://www.jstor.org/stable/25516031,The Early Christian Irish: The Skeletons at Gallen Priory,"Proceedings of the Royal Irish Academy. Section C: Archaeology, Celtic Studies, History, Linguistics, Literature",1940,,article,jstor,1940-01-01,,46,http://www.jstor.org/stable/25516031,W. W. Howells,Royal Irish Academy,eng,103,219,,44121,125,unigram; bigram; trigram
http://www.jstor.org/stable/3030982,1708-1808,Population Literature,1936,,article,jstor,1936-10-01,3/4,2,http://www.jstor.org/stable/3030982,,Office of Population Research,eng,51,59,,5431,9,unigram; bigram; trigram
http://www.jstor.org/stable/184901,On Being and Becoming,Philosophy of Science,1943,,article,jstor,1943-07-01,3,10,http://www.jstor.org/stable/184901,Gustav E. Mueller,The University of Chicago Press,eng,149,162,,7364,14,unigram; bigram; trigram
http://www.jstor.org/stable/184890,The Scientific Use of Historical Data,Philosophy of Science,1944,,article,jstor,1944-01-01,1,11,http://www.jstor.org/stable/184890,Paul Meadows,The University of Chicago Press,eng,53,58,,3091,6,unigram; bigram; trigram
http://www.jstor.org/stable/301544,The Dawn of Literature: Prolegomena to a History of Unwritten Literature,Osiris,1939,,article,jstor,1939-01-01,,7,http://www.jstor.org/stable/301544,Solomon Gandz,Saint Catherines Press,eng,261,522,,110723,262,unigram; bigram; trigram
http://www.jstor.org/stable/25318737,The Nation's Health: Sir George Newman's Report For 1932,The British Medical Journal,1933,,article,jstor,1933-09-23,3794,2,http://www.jstor.org/stable/25318737,,BMJ,eng,580,581,,2592,2,unigram; bigram; trigram
http://www.jstor.org/stable/185836,"On the Nature of the Predicate, 'Verified'",Philosophy of Science,1947,,article,jstor,1947-04-01,2,14,http://www.jstor.org/stable/185836,Everett W. Hall,The University of Chicago Press,eng,123,131,,4880,9,unigram; bigram; trigram
ark://27927/phxdgqd507,A bibliography for the student of group therapy,Journal of Clinical Psychology,1950,,article,portico,1950-01-01,1,6,http://doi.org/10.1002/1097-4679(195001)6:1<77::AID-JCLP2270060115>3.0.CO;2-3,Benjamin Kotkov,"John Wiley & Sons, Inc.",eng,77,91,,11943,15,unigram; bigram; trigram
http://www.jstor.org/stable/25353577,Diet In Relation To Physical Efficiency,The British Medical Journal,1936,,article,jstor,1936-08-08,3944,2,http://www.jstor.org/stable/25353577,G. E. Friend,BMJ,eng,276,278,,2335,3,unigram; bigram; trigram
http://www.jstor.org/stable/184414,Vagueness. An Exercise in Logical Analysis,Philosophy of Science,1937,,article,jstor,1937-10-01,,4,http://www.jstor.org/stable/184414,Max Black,The University of Chicago Press,eng,427,455,,12042,29,unigram; bigram; trigram
http://www.jstor.org/stable/25364696,Psycho-Analysis And Children,The British Medical Journal,1948,,article,jstor,1948-08-21,4572,2,http://www.jstor.org/stable/25364696,D. W. Winnicott,BMJ,eng,389,389,,615,1,unigram; bigram; trigram
http://www.jstor.org/stable/3004654,A Survey of the Cyclical Conceptions of Social and Historical Process,Social Forces,1927,,article,jstor,1927-09-01,1,6,http://www.jstor.org/stable/3004654,Pitirim A. Sorokin,Oxford University Press,eng,28,40,,7931,13,unigram; bigram; trigram
http://www.jstor.org/stable/41792548,Die Probleme des festen Realkapitals,Zeitschrift für Nationalökonomie / Journal of Economics,1936,,article,jstor,1936-01-01,2,7,http://www.jstor.org/stable/41792548,Carl Iversen,Springer,ger,145,160,,6493,16,unigram; bigram; trigram
